local_path,local_branch,local_basename,local_extension,local_size,local_md5,local_sha1,status,remote_path,remote_branch,remote_extension,remote_size,remote_md5,remote_sha1,same_basename_remote_count,note
"3-Alltwen,1849-1859,LR2257/images/845__M_00016.jpg","3-Alltwen,1849-1859,LR2257",845__M_00016.jpg,.jpg,660259,bd95c18a06e10c26124570efab73d110,de4c2b81400f912233bfc866be45f416b80a6e61,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00016.jpg","3-Alltwen,1849-1859,LR2257",.jpg,660259,bd95c18a06e10c26124570efab73d110,de4c2b81400f912233bfc866be45f416b80a6e61,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00017.jpg","3-Alltwen,1849-1859,LR2257",845__M_00017.jpg,.jpg,635442,732efab94b8ada6d728fcbdeb70e77f0,714d2516379012e71efab04cee360975ef71fe7f,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00017.jpg","3-Alltwen,1849-1859,LR2257",.jpg,635442,732efab94b8ada6d728fcbdeb70e77f0,714d2516379012e71efab04cee360975ef71fe7f,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00018.jpg","3-Alltwen,1849-1859,LR2257",845__M_00018.jpg,.jpg,543024,d444ff88b3f6a840551881e8058e874b,ab904ca94161837773163763300a91ff8d435667,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00018.jpg","3-Alltwen,1849-1859,LR2257",.jpg,543024,d444ff88b3f6a840551881e8058e874b,ab904ca94161837773163763300a91ff8d435667,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00019.jpg","3-Alltwen,1849-1859,LR2257",845__M_00019.jpg,.jpg,549246,8584e86cff5abca411940e00d6c7abce,d30c89843c534765e1e3691205a1a11df8bb709f,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00019.jpg","3-Alltwen,1849-1859,LR2257",.jpg,549246,8584e86cff5abca411940e00d6c7abce,d30c89843c534765e1e3691205a1a11df8bb709f,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00020.jpg","3-Alltwen,1849-1859,LR2257",845__M_00020.jpg,.jpg,881955,da8331ade34303bb7b9480736c409c6c,265682e67196d376a9bda32ddabf5f1e8ed949e5,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00020.jpg","3-Alltwen,1849-1859,LR2257",.jpg,881955,da8331ade34303bb7b9480736c409c6c,265682e67196d376a9bda32ddabf5f1e8ed949e5,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00021.jpg","3-Alltwen,1849-1859,LR2257",845__M_00021.jpg,.jpg,806006,9f4970c6abeb03438eea6f3aad354c02,6d8b846972477bbded2c4bd502f27a286bf48f34,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00021.jpg","3-Alltwen,1849-1859,LR2257",.jpg,806006,9f4970c6abeb03438eea6f3aad354c02,6d8b846972477bbded2c4bd502f27a286bf48f34,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00022.jpg","3-Alltwen,1849-1859,LR2257",845__M_00022.jpg,.jpg,824944,920705ddd2004b022f6c2aa30b9d47f8,67f577ce3a9e449d5180465f35faf0cfe3daf6a0,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00022.jpg","3-Alltwen,1849-1859,LR2257",.jpg,824944,920705ddd2004b022f6c2aa30b9d47f8,67f577ce3a9e449d5180465f35faf0cfe3daf6a0,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00023.jpg","3-Alltwen,1849-1859,LR2257",845__M_00023.jpg,.jpg,561636,3bc934a31ef9141fe09aa6fe9f2450f3,bda060fbac97c031ab11481523e4d2522de43e20,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00023.jpg","3-Alltwen,1849-1859,LR2257",.jpg,561636,3bc934a31ef9141fe09aa6fe9f2450f3,bda060fbac97c031ab11481523e4d2522de43e20,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00024.jpg","3-Alltwen,1849-1859,LR2257",845__M_00024.jpg,.jpg,974448,f9402313b04860a8f8d3ad1b3eac6723,3cf82ca095633c0a7d8e416ac2986b176f7cfdc1,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00024.jpg","3-Alltwen,1849-1859,LR2257",.jpg,974448,f9402313b04860a8f8d3ad1b3eac6723,3cf82ca095633c0a7d8e416ac2986b176f7cfdc1,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00025.jpg","3-Alltwen,1849-1859,LR2257",845__M_00025.jpg,.jpg,976862,d62c322105d0ea2ab254be0db0e4fe8e,dfa1c52975f2db710aafcb9e20f12815eb24a197,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00025.jpg","3-Alltwen,1849-1859,LR2257",.jpg,976862,d62c322105d0ea2ab254be0db0e4fe8e,dfa1c52975f2db710aafcb9e20f12815eb24a197,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_00026.jpg","3-Alltwen,1849-1859,LR2257",845__M_00026.jpg,.jpg,524044,20fb0264d2f21e1de1c5ea374b2374ac,d6e42124eb3bc5ba286a2d5a83ddffb1cdfc601e,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_00026.jpg","3-Alltwen,1849-1859,LR2257",.jpg,524044,20fb0264d2f21e1de1c5ea374b2374ac,d6e42124eb3bc5ba286a2d5a83ddffb1cdfc601e,1,"Exact relative path, size, MD5, and SHA-1 match."
"3-Alltwen,1849-1859,LR2257/images/845__M_colort2.jpg","3-Alltwen,1849-1859,LR2257",845__M_colort2.jpg,.jpg,10667,bbfa66824ba12babaa51370ea9f91b0d,754e359d4831e47785d85caf46f9f0e0199b7433,exact_path_checksum_match,"3-Alltwen,1849-1859,LR2257/images/845__M_colort2.jpg","3-Alltwen,1849-1859,LR2257",.jpg,10667,bbfa66824ba12babaa51370ea9f91b0d,754e359d4831e47785d85caf46f9f0e0199b7433,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00001.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00001.jpg,.jpg,405328,118ef1e1f3d5010591e1d0fbffcfb25c,514389943e8d899029b96f58479276118dade792,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00001.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,405328,118ef1e1f3d5010591e1d0fbffcfb25c,514389943e8d899029b96f58479276118dade792,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00002.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00002.jpg,.jpg,922846,5143c67b4dfc2769bc4bc51880916815,4a77e7f0bc6561ba40d0d5cd38fb62af82b001e8,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00002.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,922846,5143c67b4dfc2769bc4bc51880916815,4a77e7f0bc6561ba40d0d5cd38fb62af82b001e8,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00003.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00003.jpg,.jpg,855726,627a9b4a34a596c80abd1f462872037e,b8bc88e3fb1a3220cc73effd7b3659b0dc95b0e7,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00003.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,855726,627a9b4a34a596c80abd1f462872037e,b8bc88e3fb1a3220cc73effd7b3659b0dc95b0e7,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00004.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00004.jpg,.jpg,643133,d9d986d3b2b6e7ef5eceb2122768df80,20fe0e607a334a1d0e7e8495ed5fe9a161ec706d,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00004.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,643133,d9d986d3b2b6e7ef5eceb2122768df80,20fe0e607a334a1d0e7e8495ed5fe9a161ec706d,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00005.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00005.jpg,.jpg,715224,9bdaea79c07ed5c22c2736e26a82b77e,3ebc57d1e488458f237beeeef9e24aa9b37f96ca,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00005.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,715224,9bdaea79c07ed5c22c2736e26a82b77e,3ebc57d1e488458f237beeeef9e24aa9b37f96ca,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00006.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00006.jpg,.jpg,651673,5067035ce22449e7821889671b0dce52,c8c7e54f8353cb7db126b0a44117ea464fd6fe54,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00006.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,651673,5067035ce22449e7821889671b0dce52,c8c7e54f8353cb7db126b0a44117ea464fd6fe54,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00007.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00007.jpg,.jpg,809753,3708ca0f4b0827626da3ccbff2e029a7,f14cc1cafe4b33872d7a3684f912ba71a19b7492,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00007.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,809753,3708ca0f4b0827626da3ccbff2e029a7,f14cc1cafe4b33872d7a3684f912ba71a19b7492,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00008.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00008.jpg,.jpg,655499,1e16379ba0bff52cdf37c5348bc92f1d,f02d4f09754a620eee560e56cf6a412882101c1e,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00008.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,655499,1e16379ba0bff52cdf37c5348bc92f1d,f02d4f09754a620eee560e56cf6a412882101c1e,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00009.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00009.jpg,.jpg,644978,a36300c980a0046854f0eb8484dd6dcd,8d39a9aeb1335b7dbac5d901d1e5cefb00a3658d,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00009.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,644978,a36300c980a0046854f0eb8484dd6dcd,8d39a9aeb1335b7dbac5d901d1e5cefb00a3658d,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00010.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00010.jpg,.jpg,621308,76bb16aa0d717a86a26495d63ce5c7c8,c7e5cc416f4de201348127247cc007e2dd1bfa75,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00010.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,621308,76bb16aa0d717a86a26495d63ce5c7c8,c7e5cc416f4de201348127247cc007e2dd1bfa75,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00011.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00011.jpg,.jpg,636911,ef68abefaf0837636c11f21eacf0a4da,cce034fa19b0370e8a33cd8bb9c7447976266a13,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00011.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,636911,ef68abefaf0837636c11f21eacf0a4da,cce034fa19b0370e8a33cd8bb9c7447976266a13,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00012.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00012.jpg,.jpg,682871,cb98d2fa8bd073c2cdfb76a27b3671b8,07e29e1bf88dee5604b634231cf9be6fd6f06414,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00012.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,682871,cb98d2fa8bd073c2cdfb76a27b3671b8,07e29e1bf88dee5604b634231cf9be6fd6f06414,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00013.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00013.jpg,.jpg,769278,c2b8a2325077ad306e31676bb3fa186e,6620f5b18211f838ec29015fa45668914f95546c,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00013.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,769278,c2b8a2325077ad306e31676bb3fa186e,6620f5b18211f838ec29015fa45668914f95546c,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00014.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00014.jpg,.jpg,938467,bf964df759c0aa306d766e040c623110,5e9f3c3f68edee5350b4d9be1176c9ce0fc08c72,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00014.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,938467,bf964df759c0aa306d766e040c623110,5e9f3c3f68edee5350b4d9be1176c9ce0fc08c72,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00015.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00015.jpg,.jpg,763773,5828e5c48f04ffb2a1ba21c23f2647a2,de03f09ac1a9690e0ee409aa0e49eb7164de85f0,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00015.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,763773,5828e5c48f04ffb2a1ba21c23f2647a2,de03f09ac1a9690e0ee409aa0e49eb7164de85f0,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00016.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00016.jpg,.jpg,875247,67ae3a5c262bf08c55f39216b6e1a97e,f973905616f875effc29b5fc98858cd00b82b6e5,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00016.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,875247,67ae3a5c262bf08c55f39216b6e1a97e,f973905616f875effc29b5fc98858cd00b82b6e5,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00017.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00017.jpg,.jpg,743150,4db2ceda2a962e313616718aeff3900c,eb721e4a238b42b783a29b7b2e0f98cb8ca16a3c,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00017.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,743150,4db2ceda2a962e313616718aeff3900c,eb721e4a238b42b783a29b7b2e0f98cb8ca16a3c,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00018.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00018.jpg,.jpg,899928,b282653af1831e46a9f2cfa233ffbddb,acc719216ca1ece960124e0e400a9b8b76bebad6,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00018.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,899928,b282653af1831e46a9f2cfa233ffbddb,acc719216ca1ece960124e0e400a9b8b76bebad6,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00019.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00019.jpg,.jpg,774914,37d460e9e5a303d587e3fe0a5e09dbc4,ce17438ee02a73f7062afadfb76343373d68b665,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00019.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,774914,37d460e9e5a303d587e3fe0a5e09dbc4,ce17438ee02a73f7062afadfb76343373d68b665,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00020.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00020.jpg,.jpg,812674,509a4cde945abb2262badf9156a7841a,ed2e3a0b1e6478aa8ca316ae64ae720997da4a7c,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00020.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,812674,509a4cde945abb2262badf9156a7841a,ed2e3a0b1e6478aa8ca316ae64ae720997da4a7c,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00021.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00021.jpg,.jpg,758753,d28bc7680c1908b00bf093b7512f3363,ce23db425542d202a4531eeb4d00b874903f5f4c,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00021.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,758753,d28bc7680c1908b00bf093b7512f3363,ce23db425542d202a4531eeb4d00b874903f5f4c,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00022.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00022.jpg,.jpg,836071,980e6ba8b5860895c3a47f7aa6da4a0e,c20ecd380dec8bb941b9f956ddff6cd79edefaa9,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00022.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,836071,980e6ba8b5860895c3a47f7aa6da4a0e,c20ecd380dec8bb941b9f956ddff6cd79edefaa9,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00023.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00023.jpg,.jpg,764198,e56447d40f34a77fdee88f0c18bfed93,b8b55ede73bd1900523920a53c8e87633e99748e,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00023.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,764198,e56447d40f34a77fdee88f0c18bfed93,b8b55ede73bd1900523920a53c8e87633e99748e,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00024.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00024.jpg,.jpg,812027,6baa28d65657a7c07e78983e917a8137,09d4f8a4ec140ac1200843bcd659f9df4b44fb62,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00024.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,812027,6baa28d65657a7c07e78983e917a8137,09d4f8a4ec140ac1200843bcd659f9df4b44fb62,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00025.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00025.jpg,.jpg,793763,eccb56db387c86dfb906f87a6229a53e,9d29214611a3fcd33330d5c693275e1ebe01fd1e,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00025.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,793763,eccb56db387c86dfb906f87a6229a53e,9d29214611a3fcd33330d5c693275e1ebe01fd1e,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00026.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00026.jpg,.jpg,801535,ca3aee7824570d558f591b697f4c09b5,f453aa53e9d6f374668d14d26337c6a04e510c1a,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00026.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,801535,ca3aee7824570d558f591b697f4c09b5,f453aa53e9d6f374668d14d26337c6a04e510c1a,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00027.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00027.jpg,.jpg,774025,fc2b3fb86c51ec012eaaca9b19fe0bcc,a3ee786405245ef0c029e48b7cc4ea42680dc90c,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00027.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,774025,fc2b3fb86c51ec012eaaca9b19fe0bcc,a3ee786405245ef0c029e48b7cc4ea42680dc90c,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00028.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00028.jpg,.jpg,854188,f26d3a0e699d898fc38facad7d6a8093,086d1509891fcb30fd2bbd2edab9b5a67099ecff,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00028.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,854188,f26d3a0e699d898fc38facad7d6a8093,086d1509891fcb30fd2bbd2edab9b5a67099ecff,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00029.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00029.jpg,.jpg,765997,ee63c36bf1e80ae06f2f6b27b01980cc,c029a9405ce625705dba9b301570dbb5dffde419,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00029.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,765997,ee63c36bf1e80ae06f2f6b27b01980cc,c029a9405ce625705dba9b301570dbb5dffde419,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00030.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00030.jpg,.jpg,823726,abf7d8eb141febe8f3c503ca4e637770,adf75be65992c9df36adeab58c74edf2e070d994,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00030.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,823726,abf7d8eb141febe8f3c503ca4e637770,adf75be65992c9df36adeab58c74edf2e070d994,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00031.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00031.jpg,.jpg,755626,edaaf09528483d840d5c00049ee0d8ea,b9a8514c2a97d62c5680fe133583a2261dfa3f4f,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00031.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,755626,edaaf09528483d840d5c00049ee0d8ea,b9a8514c2a97d62c5680fe133583a2261dfa3f4f,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00032.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00032.jpg,.jpg,802484,10a696a5264706efa3e9a2103e91b4f6,3cd8e9f8fdd77ac13cd07d95aefa98614ae26ca7,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00032.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,802484,10a696a5264706efa3e9a2103e91b4f6,3cd8e9f8fdd77ac13cd07d95aefa98614ae26ca7,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00033.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00033.jpg,.jpg,738448,b1f0c7fc7b10d139ef768b9e98631da8,00d2fbaaf523171fc14a660f2a63dd22670fda89,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00033.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,738448,b1f0c7fc7b10d139ef768b9e98631da8,00d2fbaaf523171fc14a660f2a63dd22670fda89,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00034.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00034.jpg,.jpg,836089,a32a492d78c39d0f956ac59118eced22,0ecb5c7c01b77dab7bb52b4875aeb4ca5c2c581d,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00034.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,836089,a32a492d78c39d0f956ac59118eced22,0ecb5c7c01b77dab7bb52b4875aeb4ca5c2c581d,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00035.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00035.jpg,.jpg,767384,d225e53c2daa2d18baaae698e3b633a7,21bd6afad5a16c1b49fd8908007a21333b7731a2,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00035.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,767384,d225e53c2daa2d18baaae698e3b633a7,21bd6afad5a16c1b49fd8908007a21333b7731a2,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00036.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00036.jpg,.jpg,778644,13fab331d77f23198735913c2045d658,4eadcb5bba7fcaac7e7f4af19cde0260397a63da,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00036.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,778644,13fab331d77f23198735913c2045d658,4eadcb5bba7fcaac7e7f4af19cde0260397a63da,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00037.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00037.jpg,.jpg,735296,ec2242c24b6d9406cae2bdfcdc47bc06,7357910437bd789d5660456c5a9623f95502681f,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00037.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,735296,ec2242c24b6d9406cae2bdfcdc47bc06,7357910437bd789d5660456c5a9623f95502681f,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00038.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00038.jpg,.jpg,798861,b0f1358173f3b0f4facda3bb7b2bc0fb,a20a8e38d4e122c34f2d0d9ecd88b4624dc47371,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00038.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,798861,b0f1358173f3b0f4facda3bb7b2bc0fb,a20a8e38d4e122c34f2d0d9ecd88b4624dc47371,1,"Exact relative path, size, MD5, and SHA-1 match."
"10-Brynmawr,1848-1868,LR2157/images/904__M_00039.jpg","10-Brynmawr,1848-1868,LR2157",904__M_00039.jpg,.jpg,749928,41275f78c6bc77d9347108dd369b8fc4,d4ee5bccb9c11c3dcf5d16999546150707b611e6,exact_path_checksum_match,"10-Brynmawr,1848-1868,LR2157/images/904__M_00039.jpg","10-Brynmawr,1848-1868,LR2157",.jpg,749928,41275f78c6bc77d9347108dd369b8fc4,d4ee5bccb9c11c3dcf5d16999546150707b611e6,1,"Exact relative path, size, MD5, and SHA-1 match."
